product_url,product_name,product_price,ratings,number_of_reviews,description,product_description,asin,manufacturer
https://www.amazon.in/Bey-Bee-Mamas-Diaper-Dark/dp/B01D785OJ8/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-137,"BeyBee Baby Diaper Nappy Changing Baby Diaper Bag/Baby Bag/Mummy Bag/Handbag Mama's Bag {Diaper Bag} (Dark Blue, One Size)",₹625,4.4 out of 5 stars,692,"[['Brand: Bey Bee'], ['Pockets nos: 6, bag dimensions: 40 cm x 30 cm x 18 cm'], ['Type - nursery baby diaper bag, durable material, easy to clean'], ['2 zipped compartment in the front, shoulder strap adjusts to your liking, zip top gives you easy access and secure storage'], ['Adjustable strong shoulder strap and very handy, Bey Bee use elastic in side pocket for the safe and secure milk and water bottle it holds bottle very tight'], ['Bey Bee diaper Bag is very safe ius washable and waterproof which can protect the things from rain']]",,,
https://www.amazon.in/Killer-Office-Laptop-Bag-Messenger/dp/B07FYC4T1T/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-138,Killer Men's Office Laptop Messenger Bag Epilax (Blue),"₹1,686",4.4 out of 5 stars,562,"[['For Laptop upto 15.6 inches'], ['Made in India. Outer Fabric: Durable PU coated 100% Polyester water resistance Fabric.'], ['2 Compartments'], ['Dimension: 15.50x11.50x6.00 (inches) [WxHxD], Weight: 800 gms']]", For Laptop upto 15.6 inches Outer Fabric: Durable PU coated 100% Polyester water resistance Fabric. 2 Compartments ,B07FYC4T1T,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A06885753GFRU05TK3BBV&url=%2FGOLD-School-College-Laptop-Backpack%2Fdp%2FB0B18ZCY7Y%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583847%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26psc%3D1&qualifier=1653583847&id=5734874250114281&widgetName=sp_mtf,"SKY GOLD, School Bag, College Bag, Laptop Bag, Backpack, SKY003",₹799,,,"[['School Bag'], ['College Bag'], ['Laptop Bag'], ['Luggage Bag'], ['SKY GOLD']]",,B0B18ZCY7Y,
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A100886713F3H7NMPKHX9&url=%2FPSYCHO-School-Regular-Waterproof-College%2Fdp%2FB0B12XK3MV%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583847%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26psc%3D1&qualifier=1653583847&id=5734874250114281&widgetName=sp_mtf,PSYCHO BAG School Office Regular Waterproof Rain Cover Laptop Bag College Bag,₹555,,,"[['Special Bag Material: Polyester'], ['Superior Quality materials are used makes the backpack durable. This laptop bag pack suits your style and is very comfortable to carry, Waterproof large laptop backpack bag.'], ['Superior Quality materials are used makes the backpack durable. This laptop bag pack suits your style and is very comfortable to carry, Waterproof large laptop backpack bag.'], ['The main compartment of this bag has a big space where you can easily carry your laptop, files, documents, or other important things that you want to carry with you to the office']]",,B0B12XK3MV,
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-141,"Storite Stylish PU Leather Sling Cross Body Travel Office Sling Bag, One Side Shoulder Bag for Men Women (25.5cmx7cmx20cm)",₹799,4.2 out of 5 stars,48,"[['High Quality Material : This bag has main interior compartment with flap top closure for added security. messenger bag has elegant design long-lasting, light weight and a fine quality Material. Shoulder strap that can be slung comfortably across the body.'], ['Compartments Exterior : Coffee Brown flap With Buckle Closure. 1 zipper pocket in the back. 1 Front Zipper Pocket. Interior: 1 main compartment with 1 Security zipper Pocket, 1 Padded pocket for Tablet .This messenger bag is perfect for travellers, students, everyone in-between. Well located compartment and zipper pockets allow anyone to get belongings in organized way.'], ['Water, Dirt & Slash Resistant : Compact yet spacious sling bag for men and women -for Padded pockets 9"" tablet shoulder side sling bag. It is use for carry camera, tablet, wallet, keys, phone. Ideal applications: outdoor travels, college, office, casual outing, outdoor sports (hiking, camping, climbing, running, cycling, bike riding), travel, trips or so on.'], ['Crossbody Shoulder Strap : Carry your crossbody bag securely thanks to the Sholder strap . Wear it on your shoulder or across your body for added protection against pickpockets & purse snatchers, no compression feeling.'], ['Ideal for : Perfect Gift With a mutlipurpose use and a classy look, this bag is a great gift idea for Fathers Day , Birthdays , Valentines Day , Festivals, Graduation, or any occasion which calls for a gift .']]",,B09P3RQPCG,SaiTech IT Private Limited
https://www.amazon.in/Trajectory-Carbon-Laptop-Messenger-Office/dp/B08TWMPJN1/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-142,Trajectory Vegan Leather 15.6 Inch Laptop Messenger Office Bag with 10 years warranty and dual compartment in black used as shoulder and handbag For Men and Women,₹799,3.5 out of 5 stars,122,"[['DUAL COMPARTMENT : (Dimensions:44 X 32 X 13CM ,WT: 900 GMS) With Dual Compartments spacious enough Inside to keep all your belongings well organized. Laptop compartment with thick shock-proof foam padding to protect up to 15.6 inches laptop.; HIGH QUALITY FABRIC: Made from 100% Premium cruelty Free Vegan Leather.'], ['ONE BAG MULTIPLE STYLES: There are different ways for carrying this laptop messenger bag. The adjustable shoulder strap could be easily adjusted to appropriate length to be a shoulder bag or a cross-body bag; the detachable designing of shoulder strap can be removed to make your bag as a business briefcase or a office handbag.'], ['IMPECCABLE CRAFTSMANSHIP: handmade by professional artisans, a practical messenger bag perfect for office and business professionals , student and travelers.'], ['RUST FREE METAL HARDWARE: Messenger bag comes with solid and sturdy Rust Free hardware for zipper, buckles, closures and latches to ensure long lasting durability also this Product Comes with 10 Years Warranty.'], ['Outer Material Type: Faux Leather']]",,B08TWMPJN1,No
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-143,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","₹1,399",4.4 out of 5 stars,749,"[['DIMENSIONS:Measures 16.5 x 5.5 x 12.5 inches with dedicated laptop and IPAD pro/netbook compartments; MULTIPLE CARRYING STYLES:Carry it as a backpack, work briefcase without strap or sling messenger bag'], ['EVERYTHING ORGANIZED:6 outer zippered pockets and 2 main zippered compartments with interior pockets; HIDE AWAY SHOULDER STRAPS:Hassle free conversion from briefcase to backpack to shoulder sling bag'], ['PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips'], ['Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Special Features: Laptop Compartment'], ['Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Travel Backpacks']]",,,
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlackBlue/dp/B07MXL9KYG/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-144,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹499,3.9 out of 5 stars,"8,172","[['The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps, This makes this product a suitable alternative to bulky and unsightly backpacks, The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease'], ['Capacity: 25 liters; Weight: 440 grams; Dimensions: 30 cms x 19 cms x 43 cms (LxWxH)'], ['Black color backpack for men for stylish office use as well as for trendy college and school students, Huge compartment size that can fit up to a 15.6 inch laptop with ease, Multiple pockets for other accessories and water bottle'], ['Warranty: 1 Year Warranty Against Manufacturing Defects']]",,B07MXL9KYG,Fur Jaden
https://www.amazon.in/Genie-Spritz-Circle-Sling-Girls/dp/B0821FNVZ6/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-145,Genie Spritz Navy Blue 2 Ltrs Circle Sling Bag For Girls/Women,₹350,4.1 out of 5 stars,237,"[['Outer Material - Nylon Twill, Inner Material - Polyester, Color: Navy Blue'], ['Water resistant'], ['Capacity:2 liters; Weight:150 grams; Dimensions: 19cmx7 cmx19 (LxWxH), 12 Months Warranty.'], ['Premium Nylon twill fabric that is super soft and durable'], ['1 zippered compartment, 1 inside open pocket, 1 inside zippered pocket'], ['Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase'], ['- 1 zippered compartment - 1 inside open pocket - 1 inside zippered pocket'], ['Capacity:2 liters; Weight:150 grams; Dimensions: 19cmx7 cmx19 (LxWxH) Water resistant. 12 Months Warranty.'], [""Outer Material - Nylon Twill Inner Material - Polyster '-Premium Nylon twill fabric that is super soft and durable -Water resistant""]]",,B0821FNVZ6,Safari
https://www.amazon.in/Drawstring-Multipurpose-Unisex-Orange-Bottle/dp/B07LF6DVNF/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-146,Red Rock Drawstring Bag Trendy 5 L Multipurpose Unisex Drawstring Bag Black & Orange with Bottle Pocket,₹399,4.4 out of 5 stars,260,"[['Red Rock Drawstring Bag Colour Black and Orange Casual Backpack'], ['Sporty Look, Light Weight, Stylish, Specious, Multipurpose Bag, Good for daily rough use, Durable and Quality Bag'], ['Can accommodate Mobile Phone, Wallet, Cups, Umbrella or other items'], ['STURDY DRAW CORD SHOULDER STRAP DESIGN: Can free up your hands and help you reduce your shoulder burden.; This backpack is perfect for athletes and students on the go'], ['Style Name: Daypack Backpacks; Outer Material Type: Polyester; Lining Description: Polyester; Pocket Description: Utility Pocket']]",,B07LF6DVNF,No
https://www.amazon.in/Kuber-Industries-Flower-Printed-Everday/dp/B09KS2HRF9/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-147,Kuber Industries Flower Printed Everday Use Women Bag for Travel: Shopping: School: Work (Green)-45LUG014,₹299,4.0 out of 5 stars,11,"[['Package Contents: Multiuses Hand Bag'], ['Material : Cotton'], ['Dimension: 24cm x 14cm x 30cm'], ['For Everyday Use: This bag is perfect for professional as well as casual use.These versatile bags are literally everywhere carry bags that can be used as a beach bag: ladies bag for women stylish: shopping bags: hand bags for work: women side bags: ladies purse for girls or birthday gift for her.'], [""Superior Material: This handbag made of eco-friendly cotton material: that's is durable: comfortable: breathable and lightweight. It can hold your daily items and keep your stuff organized perfectly.""]]",,B09KS2HRF9,Kuber Industries
https://www.amazon.in/Heart-Choice-Stylish-College-Laptop/dp/B084FK37KZ/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1653583847&sprefix=ba%2Caps%2C283&sr=8-148,"HEART CHOICE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag for Men & Women, 30 L (C Green)",₹449,3.7 out of 5 stars,68,"[['This bagpack can be used as a laptop bag, school bag, casual backpack, college bag, travel bag, etc.'], ['This Bag is made up of Snow Yarn Polyester Fabric. Best quality as it is perfectly designed and made from quality polyester.'], ['Number of compartments:- Two side water bottle pockets| One main compartment and a front pocket.; Eco-friendly, Durable, Lightweight, Flexible and Water-Resistant material helps to keep the interior dry.'], ['The shoulder straps are also heavily padded to feel extremely comfortable even when the bag is fully loaded.; Style Name: Travel Backpacks']]",,B084FK37KZ,
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A045789530DU51BFNIK79&url=%2Flitres-Unisex-Polyester-Outdoor-Backpack%2Fdp%2FB085RS56ZY%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583847%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26psc%3D1&qualifier=1653583847&id=5734874250114281&widgetName=sp_btf,The Clownfish 16 Litres Unisex Polyester Outdoor Travel Laptop Backpack fits 15.6 inch laptop,"₹2,499",3.9 out of 5 stars,83,"[['? PREMIUM MATERIAL: This multifunctional bag is made of high quality Water Repellent polyester material to protect your goods from water. For the inner lining, soft feel premium quality polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, of premium quality and durable.'], ['? LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc'], [""? USB FEATURE : With a built in USB charger outside and a built in charging cable ,this usb bag offers you a more convenient way to charge your electronic device anywhere. This backpack doesn't power itself,you need a power bank to charge it""], ['? TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.; ? ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your invoice safe.'], ['Special Features: Water Bottle Umbrella Pouch; Age Range Description: Adult; Theme: Sports']]",,B085RS56ZY,Bange
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0134164303FPBDBB7RE&url=%2FConvertible-Backpack-Messenger-Briefcase-Multi-Functional%2Fdp%2FB07D1QHR6H%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583847%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26psc%3D1&qualifier=1653583847&id=5734874250114281&widgetName=sp_btf,Cosmus Agility Convertible Backpack Messenger Bag Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Bag Fits 15.6 Inch Laptop,"₹2,141",4.3 out of 5 stars,703,"[['PU coated Water resistance Light weight Durable Fabric. Dimensions: 17.5x12.5x7.5 inches; Fits up to 15.6 inches laptop.'], ['One Laptop compartment, One Main compartment for Cloths and all documents can easily keep 3 days clothes for traveling. Roomy enough for your need.']]",,B07D1QHR6H,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A069447529LF9UMGIV87O&url=%2FCOSMUS-Polyester-Casual-Laptop-Backpack%2Fdp%2FB079R8MGX8%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583849%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26psc%3D1%26smid%3DA20PVHIS8DLHRJ&qualifier=1653583849&id=6391486610702633&widgetName=sp_atf_next,COSMUS Sedna Dx Polyester 17 LTR Navy Blue Casual Laptop Backpack,"₹1,498",4.2 out of 5 stars,229,"[['PU Coated Water Resistance Polyester Fabric - light in weight and Durable.'], ['1 Large Compartments + 1 large font pockets Organizer section and inner zipper pocket'], ['Well padded Laptop section; Dimensions: 19.5 x 12 x 4.5 (inches) [HxWxD] ; Volume: 17 Liters'], ['Warranty: 1 year Warranty against manufacturing defects.; Style Name: Daypack Backpacks; Age Range Description: Adult']]",,B079R8MGX8,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A05803951R5AIRJJN6C8P&url=%2FLazaro-Unisex-Lightweight-Backpack-Turquoise%2Fdp%2FB09D9NVYNX%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583849%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26psc%3D1&qualifier=1653583849&id=6391486610702633&widgetName=sp_atf_next,Lazaro Unisex Lightweight Travel Laptop Backpack With Rain Cover 35 L Laptop Backpack(Turquoise Blue),₹699,4.0 out of 5 stars,1,[],,B09D9NVYNX,
https://www.amazon.in/Kuber-Industries-Flower-Printed-Everday/dp/B09KS2HRF9/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-147,Kuber Industries Flower Printed Everday Use Women Bag for Travel: Shopping: School: Work (Green)-45LUG014,₹299,4.0 out of 5 stars,11,"[['Package Contents: Multiuses Hand Bag'], ['Material : Cotton'], ['Dimension: 24cm x 14cm x 30cm'], ['For Everyday Use: This bag is perfect for professional as well as casual use.These versatile bags are literally everywhere carry bags that can be used as a beach bag: ladies bag for women stylish: shopping bags: hand bags for work: women side bags: ladies purse for girls or birthday gift for her.'], [""Superior Material: This handbag made of eco-friendly cotton material: that's is durable: comfortable: breathable and lightweight. It can hold your daily items and keep your stuff organized perfectly.""]]",,B09KS2HRF9,Kuber Industries
https://www.amazon.in/Trajectory-Carbon-Laptop-Messenger-Office/dp/B08TWMPJN1/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-148,Trajectory Vegan Leather 15.6 Inch Laptop Messenger Office Bag with 10 years warranty and dual compartment in black used as shoulder and handbag For Men and Women,₹799,3.5 out of 5 stars,122,"[['DUAL COMPARTMENT : (Dimensions:44 X 32 X 13CM ,WT: 900 GMS) With Dual Compartments spacious enough Inside to keep all your belongings well organized. Laptop compartment with thick shock-proof foam padding to protect up to 15.6 inches laptop.; HIGH QUALITY FABRIC: Made from 100% Premium cruelty Free Vegan Leather.'], ['ONE BAG MULTIPLE STYLES: There are different ways for carrying this laptop messenger bag. The adjustable shoulder strap could be easily adjusted to appropriate length to be a shoulder bag or a cross-body bag; the detachable designing of shoulder strap can be removed to make your bag as a business briefcase or a office handbag.'], ['IMPECCABLE CRAFTSMANSHIP: handmade by professional artisans, a practical messenger bag perfect for office and business professionals , student and travelers.'], ['RUST FREE METAL HARDWARE: Messenger bag comes with solid and sturdy Rust Free hardware for zipper, buckles, closures and latches to ensure long lasting durability also this Product Comes with 10 Years Warranty.'], ['Outer Material Type: Faux Leather']]",,B08TWMPJN1,No
https://www.amazon.in/AirCase-C24-Messenger-Shoulder-Compartments/dp/B07Z3XT9MZ/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-149,"AirCase C24 13.3 Inch/14 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments",₹913,4.4 out of 5 stars,482,"[['Innovative Design: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. The all new Informal is a versatile semi-formal laptop bag handcrafted to accommodate all your professional belongings. Material of Laptop Messenger Bag is Premium Canvas which is waterproof, YKK Zippers and Comfortable shoulder strap and grabs handles.'], ['Convenient, Comfortable and Elegant: 2 compartments for up to a 15” laptop or tablet, hard disk, file, notebook, cheque book and other documents. 3 internal open pockets for a mobile phone, charger or a power bank and other utilities. 1 quick-access vertical zipper in the front.'], ['A much Safer Way to Carry Laptop: The bag is made of soft and environmentally friendly materials with reinforced edges and good padding of the main compartment offer well protection for your laptop.'], ['COMPATIBLE for all the major brands of 15.6-Inch Laptops.'], ['Designed for most 15.6-Inch Laptops, Maximum Fit Size (Dimension-45 CM X 32 CM X 8 CM), Super Light Weight: 812 Grams, and easy to use, practical design and exquisite workmanship.']]",,B07Z3XT9MZ,No
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlackBlue/dp/B07MXL9KYG/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-150,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹499,3.9 out of 5 stars,"8,172","[['The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps, This makes this product a suitable alternative to bulky and unsightly backpacks, The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease'], ['Capacity: 25 liters; Weight: 440 grams; Dimensions: 30 cms x 19 cms x 43 cms (LxWxH)'], ['Black color backpack for men for stylish office use as well as for trendy college and school students, Huge compartment size that can fit up to a 15.6 inch laptop with ease, Multiple pockets for other accessories and water bottle'], ['Warranty: 1 Year Warranty Against Manufacturing Defects']]",,B07MXL9KYG,Fur Jaden
https://www.amazon.in/Kuber-Industries-Waterproof-Polyster-Pink-KUBMART1945/dp/B08C11J3WF/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-151,"Kuber Industries Disney Minnie Print 14 inch Waterproof Polyster School Bag/Backpack for Kids, Pink-KUBMART1945",₹427,4.3 out of 5 stars,55,"[['Outer Material WaterProof Polyester Color Pink'], ['It is water resistant School Bag'], ['Dimensions 28 cms x 17 cms x 36 cms (LxWxH)'], ['Number of compartments 3 Capacity 10 liters Weight 200 grams Dimensions 28 cms x 17 cms x 36 cms (LxWxH)'], ['This Bag comes with attractive Mickey Minnie Print on front Made up of durable and quality polyester material Spacious to accommodate all your essentials'], ['Two adjustable shoulder straps 2 Main Compartment and 1 Front Compartment 1 Water Bottle Side Mesh Pocket Haul Loop Light weigth and easy to carry'], ['Fashionable light-weight soft and colorful a perfect gift for your kids It is very soft and lightweight'], ['Its Can be used upto 1st Standard Class'], ['Outer Material: WaterProof Polyester, Color: Pink']]",,B08C11J3WF,Kuber Industries
https://www.amazon.in/Drawstring-Multipurpose-Unisex-Orange-Bottle/dp/B07LF6DVNF/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-152,Red Rock Drawstring Bag Trendy 5 L Multipurpose Unisex Drawstring Bag Black & Orange with Bottle Pocket,₹399,4.4 out of 5 stars,260,"[['Red Rock Drawstring Bag Colour Black and Orange Casual Backpack'], ['Sporty Look, Light Weight, Stylish, Specious, Multipurpose Bag, Good for daily rough use, Durable and Quality Bag'], ['Can accommodate Mobile Phone, Wallet, Cups, Umbrella or other items'], ['STURDY DRAW CORD SHOULDER STRAP DESIGN: Can free up your hands and help you reduce your shoulder burden.; This backpack is perfect for athletes and students on the go'], ['Style Name: Daypack Backpacks; Outer Material Type: Polyester; Lining Description: Polyester; Pocket Description: Utility Pocket']]",,B07LF6DVNF,No
https://www.amazon.in/Heart-Choice-Stylish-College-Laptop/dp/B084FK37KZ/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-153,"HEART CHOICE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag for Men & Women, 30 L (C Green)",₹449,3.7 out of 5 stars,68,"[['This bagpack can be used as a laptop bag, school bag, casual backpack, college bag, travel bag, etc.'], ['This Bag is made up of Snow Yarn Polyester Fabric. Best quality as it is perfectly designed and made from quality polyester.'], ['Number of compartments:- Two side water bottle pockets| One main compartment and a front pocket.; Eco-friendly, Durable, Lightweight, Flexible and Water-Resistant material helps to keep the interior dry.'], ['The shoulder straps are also heavily padded to feel extremely comfortable even when the bag is fully loaded.; Style Name: Travel Backpacks']]",,B084FK37KZ,
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFX8ZZ/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-154,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Light Grey Oxford Fabric),"₹1,399",4.4 out of 5 stars,749,"[['DIMENSIONS:Measures 16.5 x 5.5 x 12.5 inches with dedicated laptop and IPAD pro/netbook compartments; MULTIPLE CARRYING STYLES:Carry it as a backpack, work briefcase without strap or sling messenger bag'], ['EVERYTHING ORGANIZED:6 outer zippered pockets and 2 main zippered compartments with interior pockets; HIDE AWAY SHOULDER STRAPS:Hassle free conversion from briefcase to backpack to shoulder sling bag'], ['PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips'], ['Age Range Description: Adult; Special Features: Laptop Compartment; Pocket Description: Utility Pocket; Style Name: Travel Backpacks'], ['Style Name: Travel Backpacks; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult']]",,,
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A06884871HYG7HQ9K78W4&url=%2FGOLD-School-College-Laptop-Backpack%2Fdp%2FB0B18W1FTN%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583849%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26psc%3D1&qualifier=1653583849&id=6391486610702633&widgetName=sp_mtf,"SKY GOLD, School Bag, College Bag, Laptop Bag, Backpack, SKY003",₹799,,,"[['School Bag'], ['College Bag'], ['Laptop Bag'], ['Luggage Bag'], ['SKY GOLD']]",,B0B18W1FTN,
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A03741006JYSFHFVS18T&url=%2FBackpack-Compartment-College-Resistant-Lightweight%2Fdp%2FB09ZXT1SSB%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583849%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26psc%3D1&qualifier=1653583849&id=6391486610702633&widgetName=sp_mtf,"DEZFUL Casual Backpack with Laptop Compartment for School, College, Travel Backpack Water Resistant and Lightweight - Black and Grey",₹545,,,"[['This bag is designed for modern fashion-conscious individuals who desire style along with functionality.'], ['It is a perfect mid-sized bag to carry all the daily essentials while using it as a fashion daypack, mini travel bag, college backpack etc.'], ['It has sturdy, non-slip, and comfortable top loop handle as well as adjustable straps at its back to ensure you look cool everywhere'], ['This is a well-organized backpack that has plenty of pockets with good-quality zips and enough room can keep all your belongings organized.'], ['We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.']]",,B09ZXT1SSB,
https://www.amazon.in/Lavie-Sport-Ltrs-Casual-Backpack/dp/B083KT22J1/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-157,"Lavie Sport Maze 34L Polyester Casual Backpack with Rain cover | School Bag, College Bag (Navy Blue)",₹799,3.8 out of 5 stars,51,"[['Care Instructions: Do not expose to extreme heat'], ['Rain cover'], ['Light weight']]",,B083KT22J1,Bagzone Lifestyle Pvt Ltd
https://www.amazon.in/Genie-Miami-litres-Casual-Backpack/dp/B07SRGGGNC/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-158,"Genie Miami Casual Backpacks for Women, 16 inches, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags . Latest Collection (Rose)",₹679,4.4 out of 5 stars,524,"[['Outer Material : Nylon, Color: Pink, Water Resistant'], ['Dimensions: 29.5x41.5x14.5 cm (LxWxH), Capacity: 18 Litres, Number of compartments: 1, Laptop Compatibility: Yes, Laptop Size: 15.6 inch'], ['Warranty: 12 months manufacturer warranty, Weight: 405 gms'], ['Quick Access Front Pocket, One side Pocket, Fully Lined'], ['Feather Light'], ['Spacious compartment, Padded Laptop Compartment']]",,B07SRGGGNC,Safari
